sentiment,txt
1,أهلا بك في دين الحق والسلام
1,ما سال لله الهادي الخالق
0, قصدك اخر ما توصل اليه العقل البشري من تفاهات
1,هكذا المسلمون
1,الحمد لله اصبح على وجهك المشرق كل يوم
0, لجنه حكم ماعندها ذره احترام 
0, شكلك احول ... موب حوله ..
1,﻿و طمّأنينَه صباح ٱلآملَ بًٱللِه و ٱلثِقةً
1,صباح الوجه الصبوح 
1,ربنا يشفيهم
0, حرام عليك كانو بقرة بتولد
1,الله يتمم افراح الجميع يا رب
0, تأثير الغرب مبين على العرب المجانين
0, هي فلسطين راحت من قليل يا ولاد المخنثة لعنة الله عليكم فظحتونا..
1,﻿اللهم ارزقنا من خيري الدنيا و الآخرة و ارزقنا حسن الخاتمة و ارزقنا الفردوس الأعلى مع من نحب و ارزقنا لذة النظر إلى وجهك الكريم
1,اسل الله ان يستجيب دعائكم
0, صوتها عجييييييب
1,﻿الاخلاص اللهم انا نسالك الاخلاص فى القول و العمل و السر و العلن
1,﻿اللهم انصر المسلمين و المسلمات في كل مكان
1,الثقة باللة ثم النفس ويارب اجعلنا من يغير الناس الي ما ترضية
0,﻿ وانت اسكت لا تتحطم 
1,﻿سبحانك ربنا الواحد الأحد لا شريك لك تحيي و تميت و أنت على كل شيء قدير و صلى الله و سلم على نبينا محمد و على آله و صحبه أجمعين.
0, واضح جدا إن أغلب الناس هاي عندها مشاكل نفسيه
1,صحيح الابتسامه لها تعابير كثيره
1,قصة جميلة تعلم الناس كمان الامانة لان اذا اخذ القليل اخذا الكثير
1,﻿ما أجمل الصبر و الإصرار
0, مايستحون
0,﻿ مين اللي ضآإحك عليهم وقآإيل إن أصوآإتهم حلوة 
0,﻿ عاهات اللهم لاشماته
1,﻿الله يسعدك و يبعد عنك كل شر
0, ثكلتك امك
0, على فكره المعلقين هدول ولاد حرام
1,فعلا الله يجزيك كل الخير دكتور والله يثبتنا على ديننا
0, ابو الشباب راعي العود ليش ماوزنه في البيت غباء
1,إن الدين عند الله الإسلام .. هذا هو الدين الذي يجب أن يعتنقه كل إنسان علي وجه الأرض وليس العرب فقط .. اللهم أهدي غير المسلمين إلي دين الإسلام 
1,يأتيك بالأرزاق من حيث لا تدري 
1,﻿يا رب رضينا و امنا و صدقنا ... فارضينا برضاك عنا .. و اجبر كسر قلوبنا و هون علينا 
1,اللهم ارزقنا الصحبه الصالحة
0,﻿دلوعه جدا مايا﻿
0, معتيه واضح انهم يمثلون
0, بسعد ربك وصباحك عسل انت وكل من قال انا اردني وبحب القياده الهاشميه وتراب الاردن وسنح الاخوان ولاد كلب على هالصبح
1,﻿اللهم ثبتنا على قيام الليل في رمضان
0,حبيبي شرلبوني يموت ب شرلبونا و انا مدريدي﻿ لكن ماني مغير لعيونه
0,﻿ يا فضيحتك يا لبنان بهيك عالم اما هيدا سكت اني ولك دخيل الله خليك ساكت
0,انت واحد  عنجد قليل ادب الله يموت الي امثالك
1,يارب ناخذ القرار الصح
1,اللهم اروقنى من يواسينى فى الدنيا والاخر
0, وربي كلبتي جات جلست عندي أول ما فتحت هالفيديو ويوم خلص التفت لها إلا وألاقيها نايمة 
1,ياريت حدا عم يواسي السوريين بغربتهن للاسف باب رزق جديد للعرب
0,﻿اكيد حياتي ما في حدا بشبهك لو في كان نتحرت زمان 
1,اللهم اجعلنا منهم وارزقنا الطاقه ولاراده لزللك ياربى
0, هذا عدا عن عنصريتكم البغيضة وجلافتكم وعنجهيتكم الفارغة مع بقية الشعوب. 
0, حركة ارحمينا الله يشيلك اقول كيف اخوكي وابوكي راضيين عنك اف عندك ايزي
0,﻿منكو لله احنا لاقيين حق الخبز لحتى ترفعو البنزين صار الواحد يحب يخلص دراسه عشان ما يضل بلاردن لانو ما فيها اشي لا رواتب و لا اشي جد بلد مش فقير بس كلو بوكل كلو و الله ما بنلوم الحراميه ع هيك بلد
1,طريق واحد عدم اليئس هو طريق النجاح
1,يارب كون معاي .وإنو من ترك شيئآ لله عوضه الله خيرآ منها في الدنيا قبل الآخره جربو وحتشوفوا بعينكم إللي حيحصل
1,الدين المعاملة
1,﻿سبحان الله و بحمده عدد خلقه و رضى نفسه و زنة عرشه و مداد كلماته
1,بجد موضوع رائع وانا اجد انه مناسب ايضا لهذا الوقت يارب احفظنا من جميع الفتن 
1,امين يا رب انت شاب زي الفل ما شاء الله عليك
1,﻿مثال جميل جدا . عبرة لكل من يحمل رسالة الاسلام
0,الله يوخذكم
1,تركنا الحرام من اجل ربنا حبيبنا ووالله سيعوضنا خيرا 
1,هاكدا هو دين المحبه الصحيح .. بس للاسف الكثيرين يتبنوه حسب ما يشتهون 
1,ربي يهديهن
0,﻿ حلوه عدوله احس انه يفطر حشيش 
1,صباح الود
0, فيروسات بشرية
1,ان شاء الله وربنا يعيننا
0,﻿سدئناك يا كذاب
0,والمصحف عاهاااااات
1,﻿ليتنا نستطيع الابتسامه في الاوقات المؤلمه
1,قصة فى منتهى الروعة
1,يااااارب إغفر لي ذنبي وأرزقني حبك .هوربنا ممكن يكره حد لو فضل يكرر ذنبه بعد الإستغفار
1,﻿تفائلوا بالخير تجدوه و اعملوا الصالحات
0,﻿اي تقدم اي ازدهار مفاعل النووية بعمل الامراض كثير اهم السرطان الله يبعده عنها و انا معهم رفض المفاعل النووية
1,ربي ينعم علينا بنعمة الخشوع 
1, انا احب هذا الكاتب
0,﻿معظم اصحاب محطات الوقود و وكالات الغاز متنفذين .لقد زاد الغني غنى و الفقير فقر 
1,﻿اللهم ارزقنا الصدق و الاخلاص
1,فوق من اللي أنت فيه ربك دايمًا جنبك
0,﻿ كسم العته البشرى 
0,بدكو تخلونا نشحد
0,نادرا ما بتصير لو انه الشعب بتطور وبيتعلم مع الوقت
1,يارب اهدي بنات وشباب المسلمين الي ما يرضيك عنهم وكفيهم شر فتن الدنيا والاخره
1,والله الكل نعمة كبيرة 
0, لجنة تاااافهة
0,الله على الظالمين
1,سلمت يمناك كلام من ذهب
0,اوقف القرار للحفاظ على الوطن
0,﻿ اخ يا غبي 
0, ليش تتضحكو مش حللللوو
0,هات ناس تفهم .. والمثل بحكي اسأل مجرب ولا تسأل خبيير
0,اووخص وش هالمناشف *&^
0,هعهعهع مش حلو
0,﻿ما انتو ادرى انو الموضوع مش لصالح الصحه العامه بعدين مش كل اشي بتعملو امريكا لازم نعملو و نصير امعه اصلا احنا دول امعه شو بتحكي امريكا ولا الضالين امين نفسي امريكا تقلدنا باشي واحد
0,شو هالافكار الجهنميه يا خال
1,حقيقى لازم نجمد قلبنا عن اى حاجة غلط
1,فعلا ده صحىح مثلا زى سماع الاغانى التى تلهى عن زكر الله لو تركتها لله ىملا الله قلبك بحبه ولاتشغل بالك الا بذكره
1,يارب اوقف جنبي وقدرني
0,ما حد بيتحكم فيي
1,﻿ما فيها شك
1,والله قررات من دلواتى يا مصطفى بس انا عاز رايك فى حاجات كتير 
1,نعم صدقت لله درك
0,جنييه
0, انا انجنيت
0, الحق مش على لجنة التحكيم الحق على الاغبيه المشتركين
0,انا شوفت وقاحه بس زاي وقاحة الاخوان ما شوفت.
1,ربنا يعنا علي كل شيء
1,هذا هو الدين 
0, يلعن اوم الطفش 
0,زنخة زيك
1,اللهم اعنا على فعل الخيرات
0,انا اشوفه انه عادي ولا فيه اي معنى وايش مليوني مشاهد والله انه ما يستحق الى هذا الحد من المشاهده وبعدين هاض شي مقزز
0,علي الطﻻق الي في رجلك يا حجه بتسوى كل سﻻح العرب لمعفن
0,﻿شعب لا يحركه هذا الظلم و التعدي على كرامته هو شعب لا يستحق الحياة
0, والله انا نفسي بزعل اذا رجعت لانه مش احنا اللي بنستحقها
0,هؤلاء معوقين﻿
0,شكلك دايما متاخرة عن المدرسة
0,واحد هامل 
1,﻿صباح الهمة و النشاط شيخنا الفاضل
0,﻿و الله حرام الناس مش لاقيه توكل حتى ترفعو البنزين
1, احسن علاج هذا
0, هذا ليس مضحك ، بل مخزى ، يا للخزى و العار 
0, يلعن أم الأزعاج 
1,يا رب ما لنا سواك
0,﻿ سلمتك بيد لله فظيع 
1,شكرا لك
1,فعلا الله يبعدنا عن الكذب
1,﻿اللهم أرضنا و أرضى علينا
0, برنامج فاشل جدا
0,﻿احنا ما بدنا اياه لانا ما منفهم المفاعل النووي فوق طاقتنا صعب علينا و بكرة بذكركم و سألوا الباص السريع الثقة معدومة ... القمح فاسد المصفاه مش حسب المواصفات الخضار والفواكه مواد كيماوية شوارع مش مصانة حفر ومطبات ....الخ الافضل استغلال الطاقة الشمسية او الريح او الماء.. ليس هروب من التطور وانما الابتعاد عن الفشل الأكيد عبر التجارب .
1,ليت كل ايام السنة رمضان
0,يا ترى الحكومه بدها تزيد دعم المواطن الي الله يكون في عونه
0,ومن خسئ الشيعة اخوان القردة و الخنازير
1,اللهم أبعد عنى شهوات الدنيا وقربنى منك وأغفر لى ولكل المومنين
1,امشي عدل يحتار عدوك فيك
0,﻿يمكن امركا والصين الي بتحكي عنها مساحتها قد الأردن بمية مرة يعني لو صار تسرب نووي او اي مشكلة بتنحل اما الأردن اي مشكلة بتاثر على البلد كلها بعدين احنا حكومتنا خلصة كل أنواع التطور و ضايل عليها بس تعمل برنامج نووي و بتصير زي امريكا و بجوز يعطوها حق النقض
0,إعجبه﻿ إطعم آكيد حمضيات
1,يارب يتقبل منا والله العقل مو فاضي والقلب مكسور
1,﻿لازم كل واحد فينا يفكر بشكل ايجابي و يبعد عنه السلبيات
0,انت ما تستحي تقارن القران بوحدة ساقطة انعل ابوك لا ابو الملحد
1,فإجعل اللهم عوضي فيه 
0,وبالمناسبة، اذا على مصادر الطاقة، فالاردن غني بالزيت الصخري، وفش داعي لمصايب جديدة ع البشر والبيئة!
0, عنجد هذا الانسان تافه وحقير
1,اللهم انزع من قلوبنا مالا يرضيك
1,إنما المؤمنون أخوة
1,رب كريم
0,حزني كثير والله﻿ 
1,دي اخلاق السلف الصالح
0, شو هالغباء فضحتنا
0,﻿احنا ما بدنا اياه لانا ما منفهم المفاعل النووي فوق طاقتنا صعب علينا و بكرة بذكركم و سألوا الباص السريع الثقة معدومة ... القمح فاسد المصفاه مش حسب المواصفات الخضار و الفواكه مواد كيماوية شوارع مش مصانة حفر و مطبات ....الخ الافضل استغلال الطاقة الشمسية او الريح او الماء.. ليس هروب من التطور و انما الابتعاد عن الفشل الأكيد عبر التجارب .
1,الابتسامة كلمة بدون حروف
0,التطبيقات قليله بالمتجر ولازال امام مايكروسوفت عمل طويل للتغلب على هذه المشكله
1,اكيد لو فى كده الدنيا
0,﻿الشعب الذي اختار نواب خرجين سجون و سوابق بستاهل اكثر من هيك مشان 50 دينار الله لا يرد هيك شعب
0, كسم البرامج العربية متخلفة بنت شرموطة
0,مت عليهم حيطه هالانذال اصحاب الاجندات الخاصه الخارجيه العميله
0, كنت اشوف الاجانب اقول موسوسين
0, هذه البراامج اللي تخلف العاهات للفن الهابط فن اليومين هذا
0, الله ينتقم منه حمزه منصور واعوانه حسبنا الله فيهم
1,﻿و جنة النعيم من الرحمن
1,﻿و خير الكلام ما قل و دل
1,﻿كرامتى اولى
1,يارب ارزق العزيمة لاتخاذ القرار ويا رب اخلفنا خيرا منه
1,أحيانا يكون الفشل دافع للنجاح
0,﻿كيف صرت كاتب يا زلمة ؟؟ انت كثير عليك حمار
0,يا جاهلين .. يلي بحكي عن الطاقه .. النووي وجودو كفيل بوفاة 10000 شخص وولادة 10000 طفل مشوه .. ولو انو اشي منيح كان مابزتوه بالصحرا .. وجودو بعيد بقلل مخاطر بس ما بمنعها .. ويلي بحكي انو احنا امه جاهله مابدها تطور .. بكون هوه الجاهل وعدو نفسو وعدو الانسانية .. وبلا ننوي وبلا زفت ... قال نتطور قال . .لو بدنا نتطور طورنا حالنا من زمان مش على دور الننووي .. شعب جاهل
0,يناس جلدة الغاز مجانا 
1,اكيد ماحدا بيقدر.. يارب اعن الفقراء واعنا ع مساعدتهم
1,﻿الخشوع إحساس جميل جد أمام الله القلب يحب و الدمع صافي و متعه و بعد الصلاة راحه فائقه أتمنى لكل المسلمين هذا الخشوع
0,﻿ أنا لو مكان راغب أروح أنتحرر 
1,قصة رائعة أفادك الله من العلم لتفيدنا دائما
1,﻿اقولها لكل احبابي
0,الطبقة الوسطى في طريقها الى الانقراض على يد عبدالله نسور
0,ولك واحد كندرة 
0, سامج
1,﻿ان النجاح يحتاج الي قلبا ثابت و عقلا راشد و طموحا واعد و تحدي كاسر
0, شو هاد البرنامج معقول عرضوه على القنوات!!!!!!!!!!!!!
0,اللهم ارنا فيهم عجيب صنعك فانهم اذلو الشعوب
1,أحسن شيء العمل الذي يؤدي للاستمرارية
1,يارب اجمع امتك علي دينك يارب وشت اعداء الدين
1,﻿صباحات النقاء و الإبتسامات الصافية من القلب
1,والله نفسى بس الواحد بيجى علية فترات ينسى يعمل اية بجد
0, رح مت 
1,يارب اهدينا للصواب
1,اذا استعنت بالله وتوكلت عليه ونيتك كانت صادقة ..سوف يقف الله بجوارك...ولن يخزلك ابدا ..♥احبك ربى 
0, كأنهم خرفان العيد عند المسلخ
1,﻿كلام ما في جدل
0,﻿منك لله و بس
1,أكيد جزاك الله خيرا
1,﻿يا من شق البحر لموسى حتى خرج
1,﻿صباح الوفاء لك  يا صديقي
0, أحلى تخلف
1,﻿و تربت على كتوفنا و تشحننا بالتفاؤل أيضاً .. و صباحك أسعد
0,الله حيك شيخ ابراهيم بالفعل حكم يا نشمي
0, برامج سخيفة تهدف لهدم الأمة
1,ربنا يبارك فيك ويبارك فى كل إللى ساعدك الحمد الله وسبحان الله
0,اي تفائل هاد يا زلمة روح تشائم احسلك
1,هادي الاخوة الصادقة
0, الله الله ياشيخ ابراهيم ..حكم والله يسعد مساااااااك يارب
0,﻿ ولا شكل ولا صوت منين جايبينهم هالكائنات الغريبة !!!!!!!!!!!!!! ااه يابطني بس
0, ليش معصب يا عدولة
0,﻿هاض بني ادم حقير
1,اضحك تضحكلك الدني
0, راغب يجنن
0, جهنم وبأس المصير
0, شيئ مؤسف  الله يهديه 
1,سأترك حبك ليس كرها فيك ولكن لكثرة الشركاء فية
0,فشرت عين الشيعة والله بنحرقهم حر
0,﻿ مابتحكي معه هيك  انزلع لاعاد اشووفك جلطتني
1,اكيد لا دى نعمه ربنا يديمها علينا
1,اللهم قونا على نفوسنا الضعيفة
1,﻿يخفي صنائعه و الله يظهرها
1,يارب أخرجنا من ذل المعصيه إلي عز الطاعه
0, والله كذب من سوبر ستار القذر هذاا
0, هل الثقه بالمشتركين زاايده لدرجة العمى أو ان محيطهم يجاملهم بجمال صوتهم !!
0,عليا النعمه ابدا لا هو ولا الخروف التاني
1,﻿السعي وراء الرزق عبادة و جهاد
0, يلعن ابو التفاهه
1,اسال الله في علاه ان يحفظكم بما يحفظ به عباده الصالحون 
1,الله يقويك 
0,﻿ايه راحه فيها المسكين ياحرام
0,حكي جرايد
1,صح يا اخي صدقت الله يعين الجميع
1,صباح الورد الجوري الحمر والخمري
1,﻿جزاك الله كل خير دكتور عمرو و ربنا يتقبل منا و منكم سائر الاعمال 
1,يا رب تقوينا على طاعتك
0,﻿ سخافه
1,﻿قصه في غايه الروعة
1,نعم الصديق الوفى
1,كل سنه وانتم طيبين
1,اللهم أحينا وأمتنا على الإسلام وعلى كلمة لا اله الا الله
0,"البعض يعتقد ان المفاعل النووي سيحل مشاكلنا الاقتصادية ولكن الأردن لا يمتلك موارد مالية وهذا يعني الحاجة لشريك أجنبي ""كما اعلنت هيئة الطاقة"" يملك غالبية الأسهم كما في تركيا على سبيل المثال وذلك يعني ان هذا الشريك سيمتلك الجزء الأكبر من المفاعل ولن يكون ملك للأردن وبالتالي ستقوم الحكومة ايضاً بدفع تكاليف الكهرباء للمستثمر وبالتالي المفاعل النووي لن يوفر لك الكهرباء بسعر قليل"
1,ومن احسن قولاممن دعاالي وعمل صالحاووقال انني من المسلمين، 
0, حرام تحمل اسم عظيم زي هيك !!!!!
1,﻿اللهم اجعلني مقيم الصلاة و من ذريتي 
1,اللهم اعصمنا م معصيتك
0, اول واحد ذكرنى بصاحب اسمه قردة
0, هههه انا من ناحيتي هاظ الانسان الي قاعد بلنص اقرف واحد 
1,اكيد طبعا حب ربنا احسن من حب اي حد وانا فعلا عملت كدا
0,﻿الى يقارن بينه وبين مرسى يبقى متخلف
0, قلولهم هذا سوبر ستار مش مسابقة لبياع الخضار
1,ينور عليك..........ويكثر من امثالك 
1,صباحكم تفائل
0, يا خسارة الدقيقة وثنين وخمسين ثانية اللي ضيعتهن من حياتي على هذا المقطع التافه خخخخ
1,﻿قصة جميلة جدا تعكس معنى الايمان و التمسك بالعقيدة الصحيحة و حسن تعاليمها
1,الله ع الكلام الجميل
1,نعم رجل بهمّة يحيي الله به أمّة
0, فعلا اللي بيســتحوا ماتوا 
0, لا بتمزحي يع قرف
1,اللهم ما اعنا على التغير
1,ربنا يثبته
0,قصد وهو كبير
0, اقرفني والله
1,يهدي الله من يشاء
1,صباحك سعيد
0,الراجل الابس ثوب عليه جاكيت شكله مسطول من جنوب السودان 
1,﻿اللهم اجعلنى خيرا مما يظنون و اغفر لي ما لا يعلمون
0,﻿اقطع راسها وخلص 
1, الماء هى الحياة
0,الله يوخدها
0,والله شوي وتجيني جلطه لما ماطلعت الاولى ذيك المره
0, والشرهه على الاغبياء اللي معطينك لايك .. 
1,﻿بتمنى لو ان تقوم بعثة للدعاة من مصر و تزور جميع البلاد و تعرفهم و تشرح ما هو الدين الاسلامي و تنشر بحق فى كل مكان
0, مسخره والله
0,عفكره البيج هاد قرفني وقلب معدتي شو للاسف انتا انو عرفك انه هيك الوضع بتفتح بالفنجان يا ناس خفوا علينا الدين مش للايكات وكمنتات
0, المعنى الحقيقي لعاااهاتك يا وطن
0,ربي يكون بالعون ياأخي فقد احزنني كلامك
0,الى من اشكوك !
1,﻿ان من صفات الاسلام الامانة
1,أفعال لا تضاهيها أقوال
0, و شباب صايع مو ملاقي ياكل 
0, اهما ودهم يروحون النار لكن النار مارضت فيهم
1,صح علشان كدة منكذبش ونرتاح
1,يارب يقوينا جميعا على طاعته وحسن عبادته 
1,﻿انا بحبك في لله
1,تحفة
1,اللهم اهدنا ثم ثبتنا 
1,الله يسعد كل البشر امين يا رب
0,بعدك ماشفت اشي
1,الدين أخلاق
1,حفظ الله ابناء وبنات الأمة جميع
0,فانا اناشد الحكومة الاردنية بألافراج عن اسرى السلفيين التوحيدين الموجودين في سجونهم
0, الله يفضح امكم فضحتونا شو هالسخافه 
0,كتيييير رخيص ومقرف
0, كارثة بشرية 
1,﻿فتحه و نصرة و نوره و بركته و هداه
1,عم الرجال
1,اترك ما تهوى لاجل من تخشى 
1,﻿صبحكم الله يأهل الطيب بالخير ... و يسعد ضحاكم و الظهر و العشية
0, اخر واحد حسسني اني لازم اطرش او اروح الحمام
1,﻿هذا سلامي يسبق البرق و الطير ... فيه الحروف معطرة بالتحية 
0, لجنة زبالة من ....... اذا بفهمو بالفن خاصة ابو النظارات اللي مش موجود بالفيديو
0, والله ظلموه لجنة الطراطير
1,الحب مش ذل
0, بدك الصراحة و بدون زعل جهنم و الزبانية من الملائكة تنتظرك تموت لتشرب من فروج المومسات و صديد اهل النار ان شاء الله يا اوباش سوريا
1,المومين الى بعضهم كالبناء الزى يشد بعضة البعض
0,عيب عليك ماتستحي
1,﻿يا رب يا خير الرازقين ارزق أهل سوريا و جميع المسلمين النصر و الثبات و التقوى
1, والله صحيح
0,تعليم الاطفال علا الاغاني وعلا الرقص بدلن من تعليم﻿ القران الكريم بدلن من تعليم الدين الله لا يوفقكم
1,صح الصح كمان
1,الله يتئبل صلاتنا
1,الحمد لله الذي رزقني بالإسلام
1,الله ايه الجمال ده سبحانك ربي
0,اخرسي صحيح ما تفهمي
1,﻿ساعات اللى فى السر هو اللى بيخلى الناس تحبك فى العلن من غير ما يكونوا عارفين الا انهم بيحبوك من غير سبب
1,﻿دائماً تبعث النشاط  و الحيوية في النفوس مع  كل  صباح اسعد  الله  صباحك
1,الله تعالى معان
0,حفظ الله وطننا من ايدي المنافقين المتأردنين
1,كلام حلو ومشجع 
1,﻿صباح ملؤه الخيرات و المسرات
1,﻿سبحان الله.. اللهم أرزقنا الطمأنينة و اليقين
1,﻿لاتحزن : فإن الحسنة بعشرة أمثالها إلى سبعمائة ضعف إلى أضعاف كثيرة ، و السيئة بمثلها إلا أن يعفو ربك و يتجاوز ، فكم لله من كرم ما سمع مثله ! و من جود لا يقاربه جود
1,ربنا يقوينا ويقدرنا
0,﻿  لااااااا وربي صوتها غلييييييظ جدا 
1,﻿انا بحب كل الناس و بتمنالهم الخير
1,الله يا ريت كنا في ذاك الزمن
0, يا ربـــــي هذا مستحيل يكون كائن بشري 
1,يارب طهر قلوبنا
1,﻿كلام جميل الكرامة أفضل و ابقى للإنسان
1,صباح القشطة
0, الله يلعن الي علمكم التطور يا متخلفين يا رجعيين
1,كلماتك عذبة
0,يع شوهاي الوساخة
1,﻿و بحب الناس الرايقه الي بتضحك على طول
0, هم اللي مصخرو انفسهم
0, كدا عيييييييييييييييييييييب أودني راحت فيها
0, دلع
1,الله يثبتك و ينور طريقنا
0, عدولة السامج هذا خرب اوم المقطع قسسم زبالة هالآدمي ودمه زززفت انا ضحكت 
1,ربنا يقدرنى ويعفو عنى
0, حالات مرضية نفسية مستعصية لا يستطيع شفائها لا العلم و لا الفن 
1,﻿طموح الانسان يدفه لتحقيق اهدافه يا رت شببنا ما يقولن فات الوقت و الله يوفق من يشاء
0,يا حقير 
1, جميل جدا
1,أنا فعلا قررت وأخدت القرار ده وحاسة براحة وسعادة كبيرة أوي بقربي من ربنا بجد الحمد لله
0,﻿ هذول مساجين ولا ايش 
1,الحمدلله وربنا يجعلنا من المداومين عليها والخاشعين
1,اخذت القرار لكن برجع تانى وخايفه اموت وانا بغضب ربنا سبحانه وتعالى مع انى انا حسه انى قلبى مليان وعامر بنور الله اعمل ايه اجوك انصحنى
0,من هي اصغيره اغاني والله انقلبت ادنيه﻿
0,انت واحد حقير
0, تغني وهي متقرفة
1,طيب انا عايزه اشوف القصر
0,﻿البنزين يجي من السعوديه بأقل الاسعار و الحكومه عندنا تدبل سعره
1,﻿اللهم اجعلنا ممن تنظر اليهم بحب و اشتياق و اجعلنا من عبادك التوابين المخلصين العابدين الحق لدينك و احفظنا و قنا نار وقودها الناس و الحجاره يا رب
1,﻿حقا
1,اللهم امليء قلبي بحبك 
0,﻿ والله اول واحد سمعته منهم احسب سمااعتي خرباً  يابطني من الضحك والله زااااحفين
0,غبي الله يزيد غباك 
0,﻿للي مفكرين المفاعل راح يطورهم - المفاعل راح يدمر الأردن و المنطقة اللي حولها لأن الفساد الموجود بالأردن مش موجود بدوله أخرى و هذا يعني أن الفاسدين رايحين يسمسروا و يلهفوا لما يوصلوا اشكل مفاعل للأردن و ناسين أن المفاعل يحتاج إلى بحر ماء للتبريد و نحن لانملك ماء للشرب و ناسين أن التطور يكون بمشاركة الجميع و ليس بقرار فردي و ناسين أن الذي أقر المفاعل هو المحتكر الأول هيئة الطاقة و أن شاغرها بقي معلق أثناء فترة تسلم طوقان وزارة التربية والتعليم ؟؟؟لدول المتقدمة بدأت تبحث عن بدائل للمفاعلات و احنا بنشتري الخربان منهم مشان التقدم و بلدنا بفضل الله لديها طاقة الرياح و طاقة الشمس لماذا لا يتم إستغلالها بدل المفاعل النووي طالما أكلنا معظمه فاسد و غير صالح بسبب الجشع و الطمع و الفساد.
0,الحق عالحقير اللي نزل المنشور_بجوز اهله لابسين منه_ولك لاتنزل اشي زي هيك يا؟؟؟!
0,الفاتحة علي ارواح الغلابة
1,بصمات راقية لأديب الدعوة محمد الغزالي 
1,توكلت عليك يا الله
1,شَارِكُونآ الخَيرْ 
0, المشاركين بينو للناس انه اللى قايمين على البرنامج حمير
1,﻿اعمل ليومك و غدك و كن متفائلا دائما يا صاحبي
1,واجعلنا من سكانها
1,دعوة المؤمن لأخيه بظهر الغيب أسرع من البرق
1,﻿صدقت و الله يا شيخ
0,شو بدو بهالسّحنه
0,﻿  لا لا لا شي مو طبيعي
0,﻿ والله انو نذل 
1,جميله اوى اوى اوى يارب الكل يحس معنى الكلام ده
1,جامدة جد
1,ونعم بالله العلي العظيم
1,اجمل نابلس
1,يا مقلب القلوب ثبت قلوبنا على الاسلام
0,كله على راس المواطن ما يثير السخرية رفع اسعار المستقات النفطية المستخدمة في الصناعة تقول صناعتنا مكسرة الدنيا
0,﻿ العالم العربي متروس عاهات 
1,الحب الان بقى تيك اواى قليل اوى لما نلقى انسان مخلص فى حبه مع ان الحب ده اجمل واسما عاطفة فى الوجود
1,من دون التفاؤل ما في حياة
1,اللهم أرزقنا فعل الخيرات وترك المنكرات
1,عنجد الكذب اكبر ورطه
0,عنجد بخزي
1,والله هذا الى حصل معانا ومع ناس كثيرة بدل حب الحرام بحب الحلال يبدل الله كيانك
1,اللهم اذقنا حبا رائعا حلالا طاهر
0,﻿ و الله انو مكب نفايات نوويه و أنا اشتغلت بالمفاعل و موقعه بعلان بالسلط 
1,القدوة الحسنة خير من النصيحة
0,﻿بلد يديرها اغبياء و حراميه
1,جزاك الله كل خير بسمة أمل رائعة وشيقة جد
1,﻿لو أغلقت الأبواب في وجهك ، وأظلمت الدنيا، و خنقتك الدموع ، و ضاقت بك الأرض ، استحضر معنى اسم الله الفتاح القادر سبحانه قادر على فتح ما انغلق من أمرك
0,"﻿للأسف البعض يعتقد ان المفاعل النووي سيحل مشاكلنا الاقتصادية و لكن الأردن لا يمتلك موارد مالية و هذا يعني الحاجة لشريك أجنبي ""كما اعلنت هيئة الطاقة"" يملك غالبية الأسهم كما في تركيا على سبيل المثال وذلك يعني ان هذا الشريك سيمتلك الجزء الأكبر من المفاعل ولن يكون ملك للأردن وبالتالي ستقوم الحكومة ايضاً بدفع تكاليف الكهرباء للمستثمر وبالتالي المفاعل النووي لن يوفر لك الكهرباء بسعر قليل"
1,الله المستعان
0, ي وجه الفطيره .. قبل تعيب الناس .. أنظر الى حإلك 
1,لا تحزن ان الله معك
1,﻿الدين المعاملة و ليس بالمظاهر
0,يلعنك نذل 
0,شو الاشي الي بيضحك (ما ازنخك)
0,"رح اجتهد باني اكون حلوة يوم عرسي مش اكون متل القردة """
1,ربنا يعيننا علي نفسنا
0,  احذفه لاني بجلس احش فيهم لمين اكفر
0, مررررعبه
1,الله يثبت قلبك على ديننا الاسلام
1,اللهم وفقنا لما تحب و ترضى يا رب
1,اكيد لا الله لا يحرمنا من هالنعمة العظيمة
0, وش فيك معصب !! خلاص بعطيك اللأيك الي جاني خخخ 
0,﻿مش شايف العالم مش ملاقيه الخبز . كل واحد بشتغل على سياره رح يوكل هوا و بارتفاع المحروقات الاكل و الشرب رح يرتفع
0, اللقطة الكزميدية بالآخر دمها تقييييييييييل 
1,﻿سبحان الله خالق السماوات و الأرض
0,وادم علينا يارب نعمة الامن والامان وسائر بلاد المسلمين
1,اللهم لا تكلنا الى انفسنا طرفة عين
0, قهروني حرام
0,  يا ربي شو هالولد و الله مجنون مبيستحييش متاكدين انو مغربي
1,اللهم إجعلنا منهم
0,﻿الحكومة قاعدة بتخبص و رايحين يدمروا البلد الله ينتقم منهم
0, لا حول ولا قوة ألا بالله أذا أخذ ما أوهب أسقط ما أوجب
1,﻿الحمد لله نامل من الله ان يمن علينا بالهدايه
0, اصلن صاحب البرنامج ماخذ شباب الامه مصخره
1,﻿ما شاء الله جميله جدا
0,اعلن الانسحاب يا حمار
0, يا دم امك الرخم 
0,نفسي افهم من وين جاي يا ابن الكلب 
0,﻿روح اكتب اشي زي العالم و الناس بدل ما انت بتتهبل هيك و بتتمسخر يا مسخرة
0,ولا بقلو بيضه
1,نعم
1,﻿قصة جميلة و مهمة جدا
0,﻿  غبي
1,يا رب نستغفرك ونتوب اليك
