sentiment,txt
1,‏​‏​‏​‏​‏​‏​‏​قد نشعر بالوحده بين كثير من يجلسون حولناا ۈ قد نشعر بالانس بوجود شخص وااحد ليس الامر متعلقا بعدد من حولك بل بقلب من معك♥
0,  وهما بيطرحو وجهة نظرهم  خلي روحك رياضية يا عم الحج دانتا في بيئة نتنه الله يجيرنا    اعتزل يا شيخ   وريح دماغك
0,# لا لا نجوى اليوم مو في المود خااااالص
1,  ابن باز يترحم على الأموات،ويستغفر للأحياء،ويدعو لهم بالهداية،وينصح بلطف ولا يرفع صوته،وقصارى ما يقول حين يستفزه أحمق أو طائش سبِّحسبِّح
0, أختلف معاهم فى أيه ؟ فى أنهم مايرضوش يرشحوه للرئاسة عشان الكرسى يعنى مش عشان مواقفهم المخذلة وكفاية مشارك أنه فى الجريمة ديه
1,  اوكي يا روحي
0, اشدعووووو ما اتردين
0,أنا تعبت معاه و حاس اني بوهـم  اذا ماجاني وتكلم والا راح  ينـدم
0,  ‏​‏​‏​‏​الرجــوله بدون أخلآق ، كآلجوتي بدون إدلآغ
0,   مثل لما كان جورج بوش يتكلم عن حرب العراقاما ان تكون معنا او تكون عدو بعدين هذول منظرين مين فيهم عمل شي حتى نحكي عنهم اصلاحيين
0,وأخشى بك تعلقاً يعقبه فَقد 
0,تعبت   آگآبر وآنإ فِ ، دآخِلي ، شبہ  إنههيآر  تععبت    أحبس دمعہ ، وهي على وشگّ  إنفجآرّ   اشتإق لـ شخصّ ، مآعطآني ، آي  إعتبآر
1,“    مو هذا الحلم الي كنت اسولف عنه 😝  هيه هيه قادسية 😂” 
0, سبق تخفي حقيقة #جيشتويتر يتبنى ضرب حساب حصة ال الشيخ #اساءةحصةالشيخ ووثق الجيش تغريداتها بالفيديو   #حصةآلالشيخ
1,  ياخي في ناس من كثر ما تويتاتهم حلوه ودك تدخل يدك بالتايم لاين وتقبص خدودهم  
0,"  يقول  عينـك حزنها يرسم الياس يا صاحبي صاحبّك ما اظن له طب فيني شتات أشواق , مع ضجّة احساس لكن قسم بالله  مـدري من  آحب ♡̷̷̷̷̷̷̷"
0,   انت وراك تلت وتعجن خلصنا
1,   إياك نعبد وإياك نستعين  من عَبدَ الله بدون أن يستعين به ضاقت عليه الأرض بما رحبت ومن استعان بالله توَسَّعت عليه من كل ناحية
0,تم القبض على شخص يحاول بيع عدد  سلندر في المحرق في وقت كان هناك العديد مـن آلبلاغات عن فقدان سلندرات مـن بيوت في منطقة البسيتين#
1,#      اخوووي و حسبة عمه انا  محطم قلوب العذارى 
0,لا يراهن في رجوعي لجل ما يخسر رهانه
0,يبدو المصداقيه بالقناة الرياضيه انتهت احساسي
1, كفو ياابو انس وهذا انجاز من ضمن انجازاتكم اللي تسجل بحقكم وعسى الله يأجركم عليها ويبعد عنكم المتربصين ويوفقكم لتحمل الامانه
1,  شكرا حتى لو مش حديث و انه قول مأثور المهم المعنى و المغزى فاهمني؟
1, نورتي صفحتي ميموو
0,لو حصَل منّي حاجهہ تستحق البعآد هذا راسگ واحبّہ ، وأنا آسف گثير ♡
0, يؤسفني اقولك مو بس بالمراكز وانا بعطيك مثال كل المفتشين بجميع الوزارات لديهم بصمة دخول فقط اما المطافي العكس نهايك عن اخطاءيتبع
1,بعد شوي ببدأ نشرتي الفنية ☺
0,"  ياديرتي وش فيك عني تصدين ,مثل الهلال بسكة العالمية ,إن قلت لك  مشتاق ليتك تحسين, قلتي بكل برود صعبة قوية "
0,لو كانت اوبرا كويتيه ،، جان حصلتوها تحوس بين البيوت تبيع بخور وحنه والحريم ينادونها #امسرور
0,    هذا خوينا يوم كان بديرته    من يوم يومه وهو يحب الشهره خخخخخخخخخ 
1,تـــدري منهـــو يبـــي قـــربـــك ويغليـــــك اللـــي علـــى كثــــر زلـاتـــك مــا طحـــت مــن عينـــــه
1,ولكم ياسر الشهراني ♥ 
1,احساس مرهف 
0,عاشرت ناس حسبالي العشرة تدوم      اثاريها لعبة كوت و الخسران يقوم 
0,غلطتي  كنت انتظر منك اهتمام  وغلطتك   بُعدي  ثمنها وادفعه  لا تقول البُـعد و الفرقا  حرام   الحرام اعطيك  عمر  تضيعه 
1,لبّا الحكي والدردشه عشر مرات ولبّا فديتك من لسانك ولبّا بالله سلّم لي على أبوك بالذات عزالله  أنه يوم ربّاك ربا 
1, شكران
1,غـلآك عـندي تسـولف بـه شـرآييـني ♡  
0,  اكبر معاناه في الدنيا يعانيها  الصالح اللي يعاشر ناس خربانه
0,بالنسبة لكمية الظرف لحد اسم كل فنان وعكسه ايه بقا ضحكنا اول مرة وتانى وتالت بس مش زيطة هيا
1, اللهم صل على محمدوال محمد  اللهم صل على محمدوال محمد  اللهم صل على محمدوال محمد    •”
0,النوم لو هو آدمي كان عرفت اتفاهم معاه  خلاص لعب بزران ياخي  
0, اللي تلقا ايدو في جيبك عمرو ما يكون حبيبك
1,# نحن قادمين عل عصر التعلم بالشبكات
1,   ‏​‏​انـــكـــان حـــبـــك تـــجـــنـــيـــد وعـسـكريـه أنـــا واقـــف لــــجــــل حـــبـــك تـــحــــيـــه
1,    ماشا الله ايش تذاكرين ؟
1, صح لسانك ه
1,  🍁نحن كأقلآم التلوينَ 🍁 قد لاَ أكوْڼ لَونك المفَضّل ، ۄقد لآتَروقَ لك ألوان الآخرين ، ۄلكننا سَنحتآجَ بعَضُنا يومآً ​ما  لتكتمل اللوحة
1, ههههههههههههههه صح
0,  في ٢٠٠٨ومع اعتقال اسراء عبد الفتاح وقبلها بشهور رشا عزب و ندي القصاص استغثنا بالقومي للمراه لاصداربيان للافراج تهربوا في فزع#حقارةمتكررة
0,تـدري مـتـى تطيح دمعة الإنسان ويـتـألـم؟ لا طـاح من حيله وكـل اللـي حـوالـيـه خـلـوه ♥
1,+كل اللي انا محتاجه  هو أنت كل شهوة قلبي  هى أنت كل نبضه فى قلبي  بيك أنت كل لحظة فى عمري  ليك أنت +يسوع 
0, أي اسلوب والله ماعنده لا اقناع ولا شي بس مايسمع لسعد فقيه إلا فئه معينه كل فتره مسوين اعتصامات ضد الدولهاعتقد هالفئه ماتخفى عليك
0,جريمة في حق نفسكـ أن تبكي بشدة على شخص اختار أن يعيش بدونكـ 
0,أتصلوا بي أئمة مساجد في #حفرالباطن وقالوا جاء خطاب بمنع الكلمات بعد الصلاة  هذا اللي كنت متوقعه  نسأل الله العافية والسلامه 
1,  مآفيه آلا آلعافيه  آهي جمله تمحو آمال كل شخص كآن مخطط آنه يغيب 
1,  ✨  ن و ر  ما بين 👉  👈  الجمعتين   س و ر ة 👇   
0,بالكذب دايم بين ربعك تفاخر ما تعرف الشيمه ولا ذمة أصحاب ادمح خطاك وشوف عيني تكابر طبعك أشوفه طبع كاذب ونصاب مــهـاجـر  # # # #
1,‎​يراقبها و تراقبه  هي تعلم و هو يعلم  هو يخاف و هي خجوله ♥
0,#   علي جابر إنسان جفص لا يعجبه العجب ولا الصيام في رجب 
0,  وقال شريح بن الحارثونرعى حمى الأقوام غير محرمعلينا ولايرعى حمانا الذي نحمي
1,"ليہ لاا غااِبَ عنک اللي من النااِس ٺغليہ , تطيبَ نفسک ﻣنَ جميع ﺄلمخااِليق"
1,ههههههههههههههههههههـ يآ ززينهآ ألاء متعقدة ممنا $ 
0,  هذاگ أول إذا قلت بتخليني تبين دمعتي بعيني ،  مآ عاد يهمني بعادگ مآ عاد أهتم مثل أول 
0,ترى عيب ترضيني اليوم وتعيد الخطى بُكرا
0,  ههههههههههه لالا حاط يده ع كتفك اييه هيك حال الدنيا خخخخخ << براا بس
0,  التجاهل ابسط شيء تفعله عندما تتزاحم التفاهات 
0, احياناً يجب علينا إغلاق الكتاب بدلاً من فتح صفحه جديده لان الصفحات ستكون كسابقتها ☑
1,  مافيك الا العافيه  تلك الجمله تمحو امال كل سعودي كان مخطط انه يغيب 
0,  لماذا يبيض شعر الانسان ؟ 
1,أصبحنا واصبح الملك لله ☺
0,  الشخص الذي يتكلّم وحده ولا يستمع لغيره لن يتعلّم شيئًا جديدًا سيبقى فقير المعرفة حبيس عقله وفكره
0,  ض وض  كان ذاك ألفيس إلي يصيح و ض كان فاتح فمه وق قلب أحمر ق أزرق >خلاص تعبت
1, بسسسم الله عليك من الالمممم ☹ ♡
1,معـذور قلبـن فيـك ازداد حـبّـه ♥
1,  البزر منقهر ههههههههه
1,يــا رَب أمطرْ عَلى قَلبي وَقلوبَ أحبتي وَكُلَّ مَن مَرّ مِنْ هُنا فَرحـاً لا يَنتهي
0," للأسف , هذا من الإستخفاف بالناس"
1,  دائما يستطيع الأطفال أن يعلموا الكبار ثلاثة أشياء السعادة بلا سبب ، الانشغال بشيء ما ، ومعرفة كيف يطلبون بكل قوة ما يرغبون فيه”
0,ψ Ξ… ∫ مٍأقۅڵ آڹ [آڵڝډر] ضآۑق  أقۅڵ آڵڪۅڹ ڣۑڹۑ ضآق∫…Ξ ψ    #
0,دنيا باطما تتحول الى مغنية لنوادي الليلية والكباريهات بمراكش مقابل  مليون 
0,  #لامكانللبراليةفيبلادالحرمين اللبراليون همهم التمرد على الدين والقيم والعمالة للغرب وإشاعةالفاحشة في اللذين آمنوا فلا مكان لهم في بلادنا
1, أهلين صباحك ورد 
0,  مسلم البراك لحميد دشتي  لعنك الله ياعميل ياحرامي الخيام انت كفو تتكلم عن الكويتين ياشبيح 
0,  شغل مصالح في الاخر
0,لإ ﺗﺣﺳﺑوﻧي ﺑ̵̵̵̵̵̵ ῑﻟﻗﺻῑإﯾد ῑﺗرﺟῑإههٌ   ﮪﯙ ﯾﻋرﻓنيٌ زﯾن  ﯙﯾﻋرف ﻃﺑعيٌ  ﻣن ﺻد ﻋنيٌ ﻣῑإ ﺗﻣﻧﯾت ﻟﻗﯾῑإةههٌ  ﻟﯙ ﮔﻧت ῑﻋدههٌ ﻣن ﻣﻃῑﻧﯾخ رﺑعيٌ
0,  الظاهر إلي مستعدين حق الريبورت سبام عددهم قليل  الساعة  بنزل لكم الحساب عشان تسوون له ريبورت سبام #
0,مقلمتي تفشل فاضيه انقرضت كل اقلامي والسبة بنات الفصل --
0,#حقيقة غالبية مجتمعنا يحكمون على الأشخاص بمظاهرهم و يهتمون بالقشور فقط
0,جوعتني حكي    وارويتني صَدّ   ليش  ما ختصَرت الكلآم ؟?  وقِلت لي فآرِق  
0,نقطة سوداء لاتلقي لها بال فتليها نقطة وتستمر النقاط حتى تكون خطاً أسود يشطبُ بهِ حياتك 
1,#العابناأول نجيب البزران الصغار ونلعبهم مدرسه ونتخيل ان فيه طلاب بالفصل ونسميهم بعد 
0,    على كثر ما تحملنا وصبرنا وتمنينا  وتالي عمرنا نكتشف المر  حسافه غلانا راح لغيرنا    🌾🌾🌾🌾🌾🌾🌾🌾🌾
1, اللة يسلمك
0,أكره أنانيتگ حينما تعاتبني على أبسط أخطائي ،أما على تصرفاتگ أنت لاعينگ تبصہڕ وﻻ أذنگ تسمع وﻻ ضميرگ يشعر 
1,‏​كلمتآڼ ﺧﻔﯾﻔﺗآڼ ﻋﻟێ آﻟﻟﺳﺳآڼ פﺑﯾﺑﺗآڼ ﻟﻟرפﻣڼ  ﺛﻘﯾﻟﺗآڼ ﻓي آﻟﻣﯾڗآڼ « ﺳﺑפآڼ الله  ۆﺑפﻣڍھ »  « ﺳﺑפآڼ الله آﻟﻋظيم
1,  لاتأسفوا على نقائكم ولا تحزنوا إن لم يقدر أحد طيبتكم  فالعصافير تغرد كل يوم ولاأحد يشكرها
1,“ # هآي الهديه إلي آستلموها زيآ مع باقة الورد فالشوكيس  روعه  ”
0,    يارب  ابي واحد يواجهني  ليه اتركوا صوتي بـ  
0,  لأبد محاكمة حمزة كشغري ومحمد سلامة عقاب رادع وآن تعتقل حصة آل الشيخ حتى يكونو عبرة ولاننسى تغريدة وائل القاسم هذه هي الليبرالية السعودية
0,تـعـبـت أنا مـن كـثـر مـا أجـامـل #الـنـاس
0,خذ بداياتي، و عطني من حياتك نهاياتي♥
1,ما هي العبارة المفضلة لديك بلغة أجنبية؟ —    
1,ﺄﺗﻣﻧئ ﺄﺑﻗئ               ذكہڕئ ﺣلوھ ⁰         ﺑﻗلب كل إﻧسآن               صآدﻓتھ ﺑﺣيآﺗي
1,ـمـا قـالـو اسـمـك و اسـمـي سـوى فـجـاه فـز بـداخـلـي كـل الـحـنـيـن ♥ 
1,  ♥ اللهم اجعلنا ممن تظلهم بظلك يوم لا ظل إلا ظلك ♥
1, الكلام اللي تقولينه مايطلع من وحده بعلقك وايمانك وثباتك ،،، قلبك متشبع بالايمان
1,  تشرفني متابعتك  لك مني أجمل تحيه 🌹
1,يَ ربّ إجععل لنآإ  في درۆبْ التعبّ ، … خ ي ر ♥  …ۆ ازرِع لنآ في گِل خطۆھَ   سعآدھّ الْلَّهُم انَّك عَفُو تُحِب الْعَفْو فَاعْف عَنِّا
0, واذا تبي الصراحه في اشياء كثير تستفزنا في ادارتكم على سبيل المثال تقريبكم لبتال القوس وهو يستفزنا في برنامجه وواضح كرهه لنا
1,  مصحف على الآيفون طبعة مجمع الملك فهد كان بـ  الآنمجاني … رتويت ليعم الاجر بأذن الله
1,نااقشو ﺎلشخص عندماا يخطئ  ] لا تذهبوا لـ غيرهه فـ تشكو منههَ  فقد تجعلوهه عرضھ لـ ﺎلكلاام وكرههَ ﺎلنااس لههَ 
1, آلعلآقة ؛ لآ تحتآج آلى  [ عهود و شروط و آسبآب ]  آنهآ تحتآج فقط آلى  شخصين رآئعين  [ شخص يثق و آلآخر يتفهم ] ♥”
0,ي سخاإفةة كل شيء  
1, هههههههههههههههههههههههههههههههههه خله يحرهم الرآيق
1, فولو ماعليك امر
1,    لا والله للأمانه مو لي هالبيت  اعتذر لـ صاحبنا ههههههه انا ماكتبت تحته اسمي ف مو لي البيت السموحه من الگل 
0,  شقق التمليك الدبلكس وصل السعر فوق ٦٠٠ الف الريال لشقه والبنك أرباحه لا تقل عن ٣٠٠الف الريال  ٩٠٠الف الريال في شقه ياقلب لا تحزن
0,  ثوار المنامة السقوف السياسية ستصل للسماء في حال المساس بآية الله قاسم  # # # # #
0,بعض العرب لاجاك بالثوب  رجال  كنه  ابوزيد الهلالي  بذاته   وقت الرخا  لسانه لسان دلال  ولا احتجت له  تلقاه كنه خواته
0,  من اسمع احد يقول الفزعة يالربع في البحرين احس برغبة قاتلة ان اردد امبااااااااااااااااااااااااااع لانها مرتبطة بعبودية القطيع لعلف راعيها
1,  صباااح الخير 🌹🌹
0,  بعد حديث اللوا شاهين الاخوان لو فتحوا سيرة موضوع الجنزورى تانى يبقوا عالم معندهومش دم واخيب من الخيابة
0,"مآ كنت أجيب الكلآم المر بلساني   الصمت يحكي كلام ٍ ماقْدر , أقوله”"
0, أعتقد والله أعلم انه اوب ذيك الدقّة  لكن مانستغرب شيء هالوقت 
1,ٱللّہُـمّ ٱسألگ ٱڼّ تبدأ يومي غٱفـړاً ذنبي متجٱۆزاً لزلٱتي ، ومُجيباً دُعٱئي ☺
1, ‏​ربـي آنـهـا #آلـجـمـعـه وآلـجـمـعـه مـن خـيـر آلآيـآم عـنـدك فـآكـتـب لـنـآ آلـخـيـر
1,الحمدلله  ما داام النبض يصبح ويمسي وهو مؤمن - ب الله 
0, إياك أن تظن أن الصمت نسيان فالأرض صامتة ولكن في جوفها ألف بركان
0,خيوط آلنهايه 
0,اللواء العصار لسنا طلاب سلطه ·· الشعار ده بتاع الاخوان لو سمحت مفيش حقوق ملكيه للهجص في البلد دي ولا ايه ؟
0,ٺگذب وٺبيني آحبگ ٺرآ آلبحر حلو بس مَ ينشرب 
0,وصلت الالبومات وانآ نايمه من شوي ابوي جآبهم لي مفآجئه يعني  قثمعفهخقثغلاتنمبيسلانتص
1, مساء الخير   -
1,اللـهــم ارزقـنــا خـيــر الـصـبــاح وخـيــر الـمـســاء وخـيــر الـقـضــاء وخـيــر الـقــدر  <#
1,  «اللهم إرحم من رحل عن هذه الدنيا ، وصبر كل من فقد غالي عليه ♡»
0, مـشـكـلـه لـاكـلمــت شـخـص بـاسلـوب واهــتـمـيـت فـيـه ويحـسب انـك تحبـه ؛؛ 
1, صباح النور والسرور يمكن بنظري انا انه الكل قاعد من الصبح لانه اليوم الأحد والناس كلهم دوامات
1,النوم خم العين واستوطن العين و احنا نعرف النوم راحه و سلطان باحط راسي ياهل المعرفه لين اشبع واجيكم بالمراسيل طربان   تصبحوون ع خير 👋👋👋
0,  حصري من ارشيف تونس  القرضاوي في القيروان يدعو لبن علي  
0,الطراونة الحرب على إيران تهدد استقرار المنطقة  # #
0,  ما تمر عليكم لحظة لحسة المخ هذي ؟؟ 😏😁😁 
0,نساني و راح ~
0,إليوَم حبكِ غدّإ #مإضئ عليه إلسَلإم تلعبَ بـه إلريحَ وإلذكرئ وعينكِ تشوَف 
1, لووووول معروف ابن ابن ابن
1,يوم الجمعة يتجلى فيه  الله عز وجل فيه لأوليائه المؤمنين في الجنة  ن أنس بن مالك في قوله عز وجل  ولدينا مزيد  قال  يتجلى لهم في كل جمعة 
0,  ااحيااناً نفقد ااشخااص للاابد ليسواا امواات  لگن ; مااتت فيھم االصفات االقديمہ ه 
1,  لا وعازمتهم علي برجر فيول بهالمناسبة 
1,  رضيت بالله ربا وبالاسلام دينا ومحمد صلي الله عليه وسلم رسولااااااااااا
0, اشمتوقع طبعاً المكان يشبه اهله
0, لي الحين ولا شيء خخخخ
1,  الزنج | الحرية للحقوقي الأستاذ نبيل رجب ، لن نتخلا عنك لأنك لم تتخلا عنا   #   
1,عااجل  هايف ينهي الجدال  اسمع هذا كتاب الله وسنه رسوله  الجلد جاء قبل براءة عائشة من قبل القرآن وبعد ذلك  الطعن فيها يعتبر طعن في كلام الله
1,   الله يوفقك  البنوته عند الشغاله 😞
0,نعامه ٺتحَرش ابفيل الله يھٓديها بس ?
1, لآ تـقــؤلـى آنـآ    عـنــدي آسـلــوب آسـنـقـلـك #فــيـه   ; 
1,#لاأحبالحياةبدون  ولد أختي ناصر  ااااااا احبه احبه احبه احبه احبه  والله ودي أحطه فيني من زود الحب  أصلا هو ولد أنقلعو  < 
0, ليه كدا بس انا لابس تشيرت بنك دلوقتي مش عيب كدا
0,يآربييهه ححر مو طبيعي ☹ اللهم أبعد عناا نآر جهنم ؛
1,  حينما تتحول الإعـانه إلى إهــانه  فأنت تتحدث عن #حافز 
1,‏​ من يتكلم معك عن حيااتہ الخااصہ               ويشااركك كل شيء            اعلم انہ وصل الى حد الثقہ                   فلاا تخسرهہ < 
0,و مسكنا الخط المخيس و شكراً 
1,    شكراً 
0,عندما تراجع التعديلات الدستورية تشعر بالضحك لما فيها من استغباء غير طبيعي في إعادة الصيغ لحفظ صلاحيات رأس النظام - حمد # #
1,فكرت في الاغنيه التي يمكن ان تناسب تأهل النصر لنصف نهائي الابطال وعوده الانتصارات فلم اجد اجمل من هذه   
1, الحساب تقل كده ، هههههههههه طب مفيش شاى ا، قهوة ، فطار ، حاجة سقعة  اى حاجة
1,#  ذوق وأخلاق، وتغريداته رائعة، يستحق المتابعة
0,  الجزيرة ملك البحرين يتهم الإعلام الأجنبي بتضخيم الاضطرابات     
0,الھوى و انت و معاذير الظروف  ما بقى لـ القلب من صبري مفر   نلتقي فـ صمت و نتوادع بـ خوف  بيننا حتى الحكي صار بـ حذر
0,   هل أصبح المنصب للتفاخر فقط دون النظر إلى واجبات الوظيفه  هذا من لا يؤمن بضرورة التغير
0,بعضعيال بطنها كما يدعون أعمتهم العنصرية واختاروا شخص قمة بالانحطاط ليمثلهم عشأن يطلع اللي بقلوبهمانشألله كفى ووفى بالبصق هذا مستواهم
1,  خل الامل في مقبلات الليالي  &&  تشرق بها عيون مضاليل ونعاس
0,  والله العظيم الذي لا إله إلا هو أنني سمعت مرة أحد التغريبيين يقولوضع المرأة لن يغيره محاولة استصدار فتاوى، بل سيغيره الاقتصاد ابتزاز صريح
0,  شرطي يضرب امراءة في المدينة » تصرف شخصي ، شرطي يضرب نار على مواطن » تصرف شخصي ، مواطن يرادد شرطي » عميل خسيس واطي يهدد أمن الوطن #السعودية
0,طدذ
1,وعند النوم  يرحل الجميع من ذهني إلا أنت | ♥
0,  اعدام الرويلي بعد  أيام أو دفع مبلغ  مليون ريال لأمارة الجوف ريتويت قد تصل لأهل الخير والباحثين عن الاجر  #قطر #دبي
1,وقت زحمة الطريق قل  سبحان الله وبحمده ١٠٠ مرة يمسح الله خطاياك  ولو كانت مثل زبد البحر يالله شد حيلك
1,ممكن لايكااااااااات — إفككِر و آرد لككِ خبر  
0,صارت الدنيا غريبه ، والغريب  لا طموح ، ولا حبيب ، ولا مفر  كنت متأكد بيجمعنا نصيب  بس عطتني دنيتي [ واحد صفر 
0, قدرك الخنازير
1,مـشتآق لـآول مرهـ شفّتگ فيهآ  يووم فز قلبي على عيونگ ♥
0,  قمة الرعب لما تلبسين اسوارة لااختك واخر العزيمه ما تشوفينها بيدك ☹
1,سنرحَل گلنآ ۆ گلنآ سيختلف بَرحيلھہ   فَ يآرب آحسنَ خآتمتي ۆخذني آلىَ جنتگ   ♡
0,     هفة مردي ودفعة شرقي  اللي يطق الباب يسمع الجواب  هو لسانه قذر فطبيعي جداً اللي يصير له
0, عِش اللحظة يقول أينشتاين ” لا أفكر أبداً في المستقبل، لأنه سيأتي قريباً في كل الأحوال “
0,ابوي قاعد يسولفلي عن ماضيه الاسود  يقول ان جدي كان يقولهم عدو الرز وطلعو الاسود منه والي بيوصل الف بعطيه قرش  شدعوه لذا الدرجه هالدلاخه؟
1,‏​‏​حقَــاً لـَم أَعُــد أشتــَـاق لِشَــيءٍ سِــوَى رَإحة آلبال ♥”
0,#غردبكلمة فراغ
0,مازال الشعب السعودي اذا دخلوا على اثنين في غرفة قالوا وش تسووووون
1,يازين ذيك الأيام بس #
0,#شيلنيفهمهإلاالفلسطينين حين يزعمون المحافظة على هويتك بعدم تجنيسك وهم يعلمون تماماً انه مخطط يخدم إسرائيل بجعلك لاجيء طوال حياتك
1,آآخ لـو تـعرف شكثـر ادش اشـوف بروفـايلك وانت ولا تدري ♥
0,لو يعلم احدكم بـ حقيقة جھنم لصرخ منها حتى ينقطع صوته ولـ صلى حتى ينكسر صلبه 
1,طالب بهندسة جامعة البحيرة يخترع فلاش كاميرا بدون اضاءة و مفاوضات مع ابل و سامسونج لشراء الاختراع
1,يـــــــا روعـــة اوقـــــــــاتي بسـواليـف مجنونــــــي
0,   عمليات تجنيس وإعادة تجنيس للشيعة قصمت ظهر #البحرين بداية ق-الخمسينات والستينات- السبعينات-م فهل من متعّظ # # # #
0,  لاوالله شكل اصبع ايمانا مسويله عمايل ومايقدر ؟؟؟؟؟؟؟؟؟؟ 
1, ههههههههه كلنا كده متقلقيش 
0,هيرو سان      ما اذوق النوم انا ^  هيرووووووو     
1,أسأل آللـہ أن يرضى عني عنكم  فليس بعـد رضى آللــہ إلا  🌺{ آلجنـہ }🌺 اللهم نسألگ رضاگ والجنهوما قرب اليه ما من قول وعمل
1,  ‏​قناص فلسطيني يصيب قناص إسرائيلي في أروع عملية قنص  νι∂єσ 
0,أتقلب على جمر الغظا 
0,  يكفي للساسة الأمريكيين بأن ينظروا إلى الامبراطورية البريطانية التي كانت لاتغيب عنها الشمس وكيف انتهت إلى دويلة صغيرة منسيّة شمال الأطلسي
1,إلـهــي لــي عـائـلــة أخــاف عـلـيـهــم أكـثــر مـن روحــي فـاحـفـظـهــم لــي بـعـيـنــك الـتــي لا تـنــام
1,يوم سعيده أتمنى تقضونه في وسط أهاليكم وإنسوا الخلافات البسيطه وتقاربوا
1,  اللهم بك أصبحنا وبك أمسئنا وبك نحيا و بك نموت واليك النشور ♡
0,     الكلام مو عنك عن منيف ،وعيب عليك اسلوب التهديد يا الملا
0,وهل يتركنا الرآحلون بلا ذكريات لكي نعيش بلا ألم   أنهكتنا بقاياهم     #
1,الريتويت اللى فات عشان يبقى الناس يساعدونى 
1, لعنبو خوي يخلي خويه   ههههههه
0,        “ سامحوني و حللوني في هذه الأيام كثر الموت♡”
1,ما أجمل أن تجد  قلب يُحبك  دون أن يُطالبك ب أي شيء   سـوى أن تكون  بخير  ♥ ”
1,ﺻـبـﺂﺣح أﻟـخـﯾـﯾړ ،☇
0,  اعتقد ان تغريدة حصه بفعل فاعل لصرف الراي العام عن  فساد التويجري والمطالبه بأقالته و يجب ربطهما ببعض لانهم من نفس المستنقع
0,  ياليت أطير  عشان  أشوف من  تكبر صغير
0,    ليك جوزيف ما بدي افقسك، بس انا من العالم يللي ما بيزعجن انو حدا يكون تابع لأميركا مقابل تابع لإيران فعطيا
1,​عندما ينصحك صديقك ويبتدء بكلمه  ياحيوان أسمعني  وينتهي بكلمة  فهمت ياحمار  أعرف انه يتكلم من قلبه ويحبك 
0,هو كالنتن ممدوح فرج لسة مأعلنش عن تأيدة لأحد المرشحين ؟
0,  - مرحليا نجح الأمن في تصوير المسرحية أنها مسائلة سياسية لكن الا يجب أن نتسائل من كان يحمي المستجوب؟ من كان يزورفي التحريات؟ من كان يبتز
0,  دعاء مؤثر لطفل ربي فرج همي لخلاف أبي وأمي ربي ألّف بينهما وأبعدالخلاف عنهما صراخهما يفزعنا نزاعهما يقلقنا تعبنا ياربي تعبنا
0,غلطآن من يفتح قلبہ للنآس وغلطآن من يآخذ منہم أي ڳلمہ لحد يقول إن للنآس إخلآص مآ يجي منہم غير الأذيہ تبيے تعيش مرتآح ومڳيف الرآس إلزم سڳوتڳ
1,                                    ياااحلو كلمكم قسم بالله حلووووووووو
1,گـنـت آعـشـقـگ عـشـقــن عـن آاـنـآس  يـغـنـيـگ
1,سأتوب عن حبّك وأكفّر عن هذه الخطيئة بقبلة ، حتى أعود وأخطئ من جديد ،
1,سلطة البطاطا والطماطم ولفائف الجبنة وفخذ الضأن المشوي وبوظة المانغا  # #
0, عااااااااجل   مشرف الاتحاد عيد الجهني يقدم  استقالته  من منصبه قبل قليل بسبب تدخلات في عمله    علاء سعيد 
1,نآصصر آلقصصبي ♡  گم آنت جمييييل جمييييل مَ شآ آلله
1,  فوز النصر يذكرني بمكرمة الراتبين كل الناس فرحانه
1, العــفو ☺
1, أشكرك من كل قلبي على التعاقدات الجديده المفيده للفريق يا شبيه الريح أخوك محمد الهاجري
0,المعرفة - وجهات نظر -أكذوبة المجتمع المدني -   -  
1,&;​&;​&;​&;​الفراشَات لا تعرف ألوَان أجنحتها ♡ ولكن  
0,  الرابعة  الامام والخطيب الشيخ داحمد الكوس كل من انتخب النائب الرويبضة فهو خائن لدينه ووطنه ويتحمل نتيجة مايحدث حاليا في مجلس الأمة
0,الجويهل يصف البدون بالهيلق ومافي رجل يقاطعه ولا يوقفه عند حده  وحاليا الدويسان يتحدث مؤيدا للاستجواب   الطيور على اشكالها تقع
0,   في دفتري جرح آلزمآن وفصوله ⁰يقرآه من يسمع صدى صوت آلآحسآس⁰ليت آلذي نبغي نقوله  [ نقوله ⁰كآن آلقصيد آرتآح  وآرتآحت آلنآس 
0,التهديد من الحيوان مقتدى الصدر بشأن التيس قاسم، أنها خدعة لتأزيم الموضوع و هو يريد المساس به من الحكومة ليستعمل الحيوانات الوفاقية #
0,  مهضوووومين  #
0,   فنبذوه وراءظهورهم واشتروابه ثمناقليلا فبئس ما يشترون
1, الله يرزقه ويرزقنا الدرجة الحلوة 
0, بموت ☹مليت ☹طفشت
0,   بعيده عن شواربك اذا فيه انت والنصراويين ياخذونها  والكلام الملغم واضح  هذا الراقي
1,  لقطة ختام    
1,"‏​زيــــنگ مــــصيبہ شــــلون لـــو صـــرت مــــتزيـن#      ♥,♥"
0,مفيش عزيمه ولا اراده 
0,مرّ يومي فارغاً منك فما أتعس يومي  • إعتراف
