sentiment,txt
0,‏ الأسواني:ماذا فعلوا الأخوان رداًعلى سحل فتاة وتعريتها وقتل العشرات من قبل العسكر الذين كانوا متحالفين معهم آنذاك؟>
0,اعتراف من نقابة الصحفيين الفاسدة: هناك مناخ معادى لحرية الصحافة بعد الانقلاب أكثر من إى وقت سابق، الصحافة اتهانت
0,من الطبيعي ان تجد شخصا منافقا ومن الممكن ان تجد رجل دين منافقا لكن ما يفعله على جمعه تخطى كل الحدود
0,"صورة الشهيدة ""رضا رمضان ""42 سنة التي استشهدت برصاص قوات أمن الانقلاب #الفيوم #انتخبوا_العرص"
0,مجازر سوريا مستمرةأين الأمم المتحدة من حماية الأبرياء؟ أين العروبة والقيم التي لا نتوقف عن التشدق بها؟ الأنظمة في كل مكان تتعري أمام شعوبها
1,مرسى الذى فى خاطرى و فى دمى أحبه من كل روحى و دمى!!
0,العملية نسر لم تفشل النسر هرب مع طائر النهضة عشان يتجوزوا عرفي و راجعين
0,#انتخبوا_البرص مشكلة
0,في الدول المتخلفة يقتل الآلاف و تحرق جثثهم و تلقى في الزبالة ثم تقام الاحتفالات السنوية لأسباب سياسية
1,#عن إحساس إنك تكون في الشارع والنهار يشقشق والنور يملا الدنيا كلها ^_^
0,أدين بشدة تقديم كل صاحب رأي أو ناشط سياسي للمحاكمات العسكرية علي المجلس العسكري الالتزام بتعهده بعدم إحالة المدنيين لمحاكمات عسكرية
1,#اﻷهلى هو اللى دايما مفرحنى الحمد لله على نعمة انى #أهلاوى
1,مصر تقع في مجموعه ناريه ناريه #مصر #تونس #السنغال #موزمبيق او #جنوب السودان #حسن_شحاته كان بيرتعش وهو بيسحب القرعه #_
1,تهنئة لكل طالب وطالبة قضوا ما يزيد عن 150 يوماً معتصمين وواجهوا كل انواع التنكيل #جامعة_النيل
0,الصورة مني والتعليق منكم ولكم :) #اسطورة
0,"حاطين جاموسة ع الجوازات بتنادي ع الخواجات كده: ""بِس بسبس بس"" حاجة تعر"
0,زي ماكتبت لما شعر السلفيين بغدر الإخوان وإنهم بيستخدموهم وسيلة ضغط ليس إلا وطلع نادر بكار ينتقدهم بدأوا يشتموه ويقولوا عليه طامع في السلطة
1,تصرفات القادة !! نعم لأردوغان مصر !
1,(ذلكم بأنه إذا دعي الله وحده كفرتم وإن يشرك به تؤمنوا فالحكم لله العلي الكبير) [غافر:12] #أحبك_ربي
0,_ 0 مش عيب تكذب؟ عمري ما عملت ولا هعمل بلوك لحد لا تمدح نفسك
0,_2012 غلط شوف الاعلام بتاعهم بيمسكوا في اي حاجة حتى لو تافهة
1,صباح حنون وهادى بصوت #ماهر زين على كل فولورى الحلوين :) #سمكة_بتصبح ☺
1,إلى زملائي المحامين الراغبين في الانضمام لمبادرة(سامعين صوتك)التى تهدف لدمج متحدي الاعاقه في المجتمع يسعدنا اشتراككم
1,ما اجمل ان استيقظ على صوت دعبدالمنعم أبو الفتوح في اول محادثة بيني وبينه وهو يقول لي محدش يقدر يجي جنبك ده انتي زي بنتي #
0,الأسواني يروي عن مؤجر شقة:أنا سأطرد صاحبكم لأنه قتل وكذب وغش ونكث وعوده وليس لأنه ملتح و > المقال كاملاً>
0,ماتدافعش عن الكذب وتقولي أنا مش إخوان مرضك ده ليه علاج على فكرة إنك تبطل تعيش في قطيع الجماعة وتشغل مخك شوية
0,ليس عندي أدنى شك أن أنصار تيارات الشعارات الإسلامية سيلجأون قريبا جدا لتصفية المختلفين معهم في الرأي هروبا من فشلهم في حل أزمات الواقع
1,أليس الحب هو ان انظر الى وجهك الجميل،فأشعر انني امتلكت كل الدنياو انتِ كل دنياي #كلام_في_الحب #مصر #الإمارات #فلسطين #البحرين #السعودية
0,خطورة تصويت الأمن لشفيق لو تأكد حدوثه انه سلاح سيتم استعماله في الإعادة ليأتي بالنتيجة المرجوة بدون تزوير في الصندوق واجبنا ان نتحقق فورا
1,ماعندي شي اسمه احترمني انا اكبر منك عندي شي اسمه تحترمني احترمك غير كذا جب #الحكومة
0,الرئيس #محمد_نجيب يصف الضباط الأحرار بالخونة ويندم على انه اطلق عليهم اسم احرار بعد اكتشاف خيانتهم #انتخبوا_العرص
0,عصام سلطان فضل عشر سنوات عامل نفسه منشق وضد الاخوان وبعدييين بعد الثوره اتضح انهم منهم ولا انشق ولا يحزنون
0,الذين يتسابقون لتلبيس مرشد الاخوان الحذاء عليهم ان يدركوا انهم يهدرون كرامتهم قبل ان يتحدثوا عن الثورة ما يفعله الشاطر بكم لن يفعله بنا
1,الصلاة في #الأقصى تعادل ١٠٠٠ صلاة هذا ثواب الصلاة فقط لكن ثواب الوصول والجهاد ومقارعة اليهود لا يماثلها ثواب وأجر
0,الشبكة زفت #فودافون #اتصالات #موبينيل
1,أنعي إلى كل مصري وكل عربي المناضل زكريا محي الدين الثائر ورجل الدولة من حجز مكانه في أنصع صفحات تاريخنا المعاصر، رحمه الله وألهمنا الصبر
0,هد دايرة و بنلف فيها ، الداخلية مش عايزة بقي في اولتراس فاخترعت مذبخة بورسعيد فالناس تموت فالجمهور يتمنع من الماتشات #الكورة_للجماهير
0,البرادعي يستقوى بامريكا مرةاخرى و يرسل عصام العريان الي واشنطن شئ مقرف
1,ربنا يخليك ليا !
1,#النصر_الفيصلي عظيم بجمهورك الله يسعد الحاضرين كلهم والغايبين
0,اردوجان مستمر في نهجه ويحاول أن يلوث المد الثوري المصري #يوسف_الحسيني #السادة_ال…
0,لم تقم الثورة وتستمر لمدة ثلاث سنوات وتضحي بالكثير من اجل نفوس متعصبة ومريضة تنشر الفتنة بين اطياف الشعب #الثورة #البحرين
0,شن قادة الانقلاب حملة مستمرة على كل أصحاب الرأي الآخر، حتى من يختلف معهم من حلفائهم، حتى لا يبقى هناك رأي آخر، …
1,خلق جميل ثقافة الحوار وتقبل الرأي الاخر
1,يوم 7/7، يوم هام في مشروع (العلم قوة) وهدفه جذب وتسكين 100 ألف أمي داخل الفصول، في يوم واحد، عن طريق 10 ألاف
0,لا يستطيع الرئيس مرسي ان يتنصل من مسئوليته عن الغاء عرض مسرحي على مسرح الدولة هل قرار الأمن أقوى من الرئيساين وعود الرئيس عن حرية الإبداع
1,#دعوة_الصائم_لاترد يا رب عنا علي انفسنا يا رب و اغفر لنا يا رب فانت اهل الرحمه و المغفره يا رب
0,المفسد عادل فقيه #عادل -فقيه -وزير-للصحه
1,كل عيد و احنا طيبين، مسلمين و مسيحيين و في بلدنا مرتاحين و نشوف اللي قتلوا الشهداء متعلقين، و ان شاء الله علي كل واحد ظلمنا منتصرين يارب
0,قاربت السنه علي ابشع مجزرة في التاريخ الانساني #فض_اعتصام_رابعة و العين مليئة بالحسرة و يمزجها الامل و الصبر علي
0,الإصرار علي الإستفتاء في ظل وطن ممزق وغليان شعبي وغياب أمني وقضاء معطل واعلام محاصر هو انعدام للإحساس بالمسؤولية نحو مصر
1,أنت من أستلذ بأحلامي بك واستطعم الحب بحضورك مقتبس من [ __ ] #تصميمي #ميسي #97
0,"اعلام العار يعترف بالحقيقة ويعلنها: البلد بقت ألعن من أيام مرسي فى كل حاجة, هو انتم لسه شفتوا حاجة, التقيل ورا"
1,درس العربي في الأرياف بيدعيلكوا #محمد_محسن ومستر ممدوح بييدعيلكوا برده :) :)
1,انا بحب أخويا
0,الحد الأدنى والحد الأقصى #فسسسسسس
1,تعرف على تواضع #النبي صلى الله عليه وسلم #كلام_جميييل #تدوين
1,مايكل أوين: أعتقد أن أعظم لاعب لعب لـ ريال مدريد في كل العصور هو كريستيانو رونالدو، يليه بوشكاش #اسطورة
1,تحية لقضاة مصر الأجلاء لدفاعهم عن حقوق الشعب المصري وحرياته وتمسكهم بمبدأ استقلال القضاء
0,مع الانقلاب الدموى هزيمة دموية لمنتخب مصر بالستة من يقتل الستات فى الشوارع تقتله غانا بالستات فى التصفيات
1,أحبكَ ربي جميل الصّفاتِ كريم العطايا وجزل الهِبات ِ فأنت الرحيم اللطيف الحليم وأوّل حُبّ يَـلُـمُّ الشتاتِ #أحبك_ربي
0,#انتخبوا_العرص #الببلاوي القاتل اعترف رسميا بانقلاب العسكر على #الرئيس #مرسي
1,تحية للراحل العظيم السيد محمد حسين فضل الله العلامة المقاوم المحاور المتسامح المجتهدالمجدالمجدداللبنانى الفلسطينى العربى الاسلامى الانسان
1,#الأم_المثالية … تُخفي دمعتها عن أطفالها حتى لا يدخل الحزن إلى قلوبهم تظهر ابتسامتها لصغارها وإن كان قلبها يعتصر الألم!! قلبها كبير
0,حق شهدائنا يضيع بشكل منظم نظامنا القضائي عاجز عن القصاص والجهات التشريعية والتنفيذية لم تدعمه، ومحاسبة كل من قصر في جمع الأدلة ضرورة
1,فخور أني مصري اولا و اخيرا
1,ألف رحمة ونور عليك يافنان مصر العظيم ياأعذب الناس وأجملهم وأطيبهم
1,عا أمن الوطن ساهر بنحيي العميد #ماهر انا وياك
0,"الانقلاب يجمع عددا من الفاسدين ليقدمهم لاشتون على انهم المفاوضون من جماعة الاخوان, فضائحهم لم ولن تنتهى"
1,والله يانجم إنت الوحيد اللي لما بيغني لمصر بصدقه ربنا يحميك ومبروك # #عيد_تحرير_سي…
1,يوسف الحسينى يتابع منذ ايام مايحدث للاقباط فى دلجا ويطالب المسؤولين بالتدخل واليوم سيطرت الشرطه والجيش …
1,أشكرك
1,ايماننا يمحق تهديدهم وسنواصل نضالنا السلمى مع الشعب المصرى وشبابه الثائر لاستكمال ثورتنا والقصاص لدماء شهدائنا ووفاءا لروح الشهيد محمدالجندى
1,#مصطفى_حسني #الطريق_الى_الله ناو :)
0,ادين بشدة استمرار الانتهاكات والاعتداء على المعتصمين السلميين عند مجلس الوزراء
0,رفع الشعارات السياسية في الحج حرام شرعاً وخيانة وطنية …
0, للأسف في مصر عندنا جميع أنواع السياحة ومش عارفين نستغلها! #كلام_و_كلام #السادة_المحترمون …
1,لقب برنس الاسبوع يذهب الي محمد يسري سلامة
1,اليوم السابع | #الببلاوى ووزير الأوقاف ومستشار المشيخة يصلون #الكاتدرائية للتهنئة #أخبار #مصر #اليوم_السابع #
1,شكرا إن حضرتك دورت على المعلومة واقتنعتأنا ليس لي مصلحة وأكتب مايرضي ضميري والعلم عند الله
1,نحن ندفع الأمل فى عقول و قلوب المصريين
1,(وإنما الأمم الأخلاق ما بقيت فـإن هُمُوُ ذهبــت أخـلاقهم ذهــبوا) #خلق_جميل #خلق_جميل
0,موعد قفز سيسي على الرئاسة يقترب الحق احجز ديل عشان تحضر حفل التنصيب لكنه لن ينال غرضه لأن الشعب سيحرمه ويحاكمه
0,فساد في بعض المستشفيات الغير خاضعة للرقابة
0,كذبة حقيرة الاهرام العربي:مرسي طبع 65 مليار جنيه والبنك المركزى يأسف ويستنكر ويرفض التعقيب
0,"اللي متصور إن حل مشكلة الصحافة الحكومية بإنك تجيب حتى ملايكة رؤساء تحرير يبقى غلطانوالدليل كتاب صباح حمامو: يوميات ""صوحفية"" في الأهرام"
0,كيف ترجو النهضة والتقدم من شخص يعتقد أن المنحلة أخلاقيا تضع اللولب في جيبها؟
1,ولما تبص #حواليك هتعرف انك #احسن من ناس #كتير عشان كده #لازم تقول #الحمد_لله
0,4 من شباب تمرد وحركة 30 يونيو فى لجنة الدستور وشباب 25 يناير الذين دعموا 30 يونيو غاضبون اشربوا يا اغبياء
0,جمعة الأمس كشفت للانقلاب وهمهم فى قدرتهم على قمع الشعب بالحلول الامنية من قتل واعتقال وتعذيب وضرب وايذاء الشعب فاق يا أفاق
0,كيف لإنسان في كامل قواه العقلية أن يقدم نفسه للشهادة من أجل واحد بهطالة مرسي؟
0,مرسي موحد الفتن
1,#خلق_جميل غض البصر
1,كل التضامن مع ثورة شعبنا العربى فى اليمن من أجل الحرية والديمقراطية والعدالة والوحدة ثورة الشعب العربى ممتدة من المحيط إلى الخليج حتى النصر
0,بلاش الخيال المريض ده وكفاية عداء وكره للاخوان
0,الصورة تتحدث عن نفسها #مصر #الداخلية_بلطجية #حريه #محمد_محمود #جرافيتي
1,واضح إن أمي دعت عليا وأنا صغير وقالتلي روح ربنا يفرّج عليك خلقو، قام ربنا طلعني مذيع #
0,مقتل جنودنا فى رفح بيد إرهاب منظم لا دين له ولا خلق ولا انتماء للوطن فى سيناء والوادى الإرهاب واحد، ومصرالواحدة ستهزم الإرهاب
1,انت الغالى اللى بقالى سنين بهواه #الزمالك #الزمالك_الافريقي
0,#حمدين_صباحى لو بقى رئيس هيوافق على قانون التظاهر وغلاء الاسعار والكهربا والغاز وبكره يشيلو دعم السولار بطلو فتى وافتكاسات بقى
1,"نسأل الله أن يحفظ شيخنا من كل مكروه ويمن عليه الصحة والعافية #سلامتك_يا_خليفة """
0,مدير جامعة الإمام يستنكر الثناء على #أردوغان ويعتبر #تركيا دولة فاسدة فاسقة فاجرة تنشر الرذيلة #مكة #السعودية # #
1,"بالفيديو عضو بحملته الانتخابية: #السيسي لا يقابلنا لأنه ""مرشح غير عادي"" ويعشق لقب #المشير ولا يزال متمسكا به"
1,متحمسين جدا للشخصية الجديدة على #حمد_العماني بعد نجاحه في شخصية #يوسف في #توالي_الليل الجمهور ما راح…
1,جزاك الله عنا خيراً يا رسول الله #الحبيب
0,عندما يحكم الخروفالحالة العصبية البائسة لبعض أنصار مرسي جعلتهم يحتجون على المقال قبل أن يكملوا قراءته للآخر
0,أتذكر البرلمان الإسلامي الذي طالب بقتل الذين يتهجمون على وزارة الداخلية كما تدين تدان
1,صباح الخير و الفرح و الأمل و الجمال والحريةو السلام و نهاية كل الأحزان صباح مصر أم الدنيا
1,يا صباح الخير يا صباح النصر احنا ملوك كل حاجه فى مصر :)) #الأهلى
1,جامعة هلسنكي(فينلندا)تختار #السادة_المحترمون (بفريق عمله كاملا)البرنامج الأكثرمصداقية وحرفية في #مصر وتم إدراج بحث عنه في دوريتها #فلسطين
1,رضاك يارب #كلمتين_وبس
1,ألف مبروك
0,أؤكدلك أن إلاخوان أمبارح فى إسكندرية كان معاهم كل أنواع الاسلحةمش سلميينإلاخوان مجموعه إرهاب…
1,#زمكان - #مصر |#أخبار_مراسلينا | ابراهيم #حماد يمنع استخدام عربيات ربع النقل فى نقل الركاب فى #اسيوط اسيوط -
0,النائب العام الخصوصي بتاع مرسي لغى قرار الافراج عن شباب الاسكندرية المعتقلين !! ده جي يعيد محاكمات الثوار باين
1,#عن رجولتك وانت بتهزء واحد بيعاكس بنت حتى لو متعرفهاش
1,حبي لاشعآر البدر فاقت الحدود #اعتراف
0,#عن #جواز_الصالونات اللي بيتعب الاعصاب
0,مقدر إن الشغل بيخليك تتفرج على الداعية الشرشوحة شتايمه بتوصلني من صحابيأنا أحب أضيع عمري في حاجات لذيذة مش قميئة
1,الشعب هو البطل الوحيد!
0,واحد من مجاهدين بيت المقدس وهو بيجاهد قصدي بيراقب اكادمية الشرطة #حركة_كايدينهم
0,هم خلوني مجنون !!!
0,الفلولي مصطفى بكري ينسى اسم ولي أمرهفيكتب (أيوب) بدل (منصور) اللهم لا تزد الانقلابيين إلا ضلالا! …
0,العنف والقتل في محيط مقر جماعة الإخوان مدان ومرفوض بالكامل كما في اشتباكات أسيوط وبني سويف، كل الدم المصري حرام، لا تفسدوا ٣٠ يونيو
0,"أي شيء يحدث سيقول العربي ""لماذا بهذا التوقيت تحديداً"" لما لا تضعوا لنا بالتقويم الأوقات المناسبة بنظركم متى نقاوم ومتى نتكلم #غز…"
0,ولو بتقولوا أن أمن البلد هيتححق بعيد عن الحقوق الأقتصادية والأجتماعية تبقوا واهمين،،~ #يوسف_الحسينى
0,#سما_المصري زيطه وبالونه فاضحه للتغطيه علي امور اخري الالهاء
1,شاهد - آخر كلام: جمعة الغضب لا تزال في الذاكرة #
0,عودة جماعة الإخوان إلى الحياة السياسية بنفس وضعها السابق مستحيلة والطرمخة على جرائم الماضي لن تجعلنا نتقدم شبرا
0,"سيسي لم يتلقي أى محاضرات أو تدريب على الكلام او الحوار مع الاعلام, هل يريد أن يكون رئيسا لمصر بهذا القدر من الفقر الفكرى والحوارى؟"
1,احناا الصوت ساعة لما تحبو الدنيا سكوت #كاريوكى
1,# #بيروت القديمة والحلوة #
1,"التغييرلن ياتى الا بواسطة الشباب الحق معكم, المصداقية لديكم و المستقبل امانة فى ايديكم معا سنغير"
0,استدعاء نوارة نجم ومظهر شاهين وممدوح حمزه للتحقيق معناه ان مناصرة الثورة اصبحت جريمة عند المجلس العسكري
0,"صحيفة الفجر/ بيان رسمى""#وايت_نايتس"" تهاجم ""#مرتضى"" : جعلت #الزمالك عزبة لفساد - عبر تطبيق نبض"
1,"تقول ""صلي ع النبي"" و أجدعها خناقة تنفض #"
1,اجرأ سيدة فى مصر تعليقا على مجزرة رابعة العدوية
1,#ماذا_اعطاك_الوهاب_ الحمد لله انه الوهاب و ليست الهبات في يد البشر
1,تشيلسي هو الزعيم …
1,ما اجمل ليل القاهرة الساحرة مع موسيقى رائعة و كتاب شيق #مصر #لبنان #الإمارات
0,العب بولنج ببلاش فقط بمولد سيدك السيسي = جانب من فعالية المولد لطلاب ضد الانقلاب جامعة حلوان #انتخبوا_البرص #كوهين_مصر
0,1540 _ عقاب المخرب هو القتل عند الحقراء عديمي الإنسانية فقط كفاية هذا المنطق الدنيء بتاع الحيوانات عقاب المخرب ليس جريمة قتل
0,أشعر بالشفقة على من يصف فبركات السيسي يوم30 يونيو بثورة حشد مرتب لمدة ست ساعات لتبرير عملية الخيانة والغدر والإنقلاب على أو…
0,مرسي مثل مبارك سيعين رؤساء الأجهزة الرقابية هل يستطيع رئيس جهاز رقابي عينه مرسي ان يعترض على ميزانية الرئاسة او تمويل الاخواندستوركم باطل
0,#عبد_الرحيم_علي: اسألوا #البرادعي عما فعله في #العراق #البرادعى_طلع_جاسوس #باسم_طلع_حرامي #تخابر #خونة
1,الحل السياسي يهدف للبدء في بناء الاقتصاد ولا يعني التصالح مع من تورطوا في عنف #السادة_المحترمون …
1,#مصطفى_حسني إعجاز يبهر العقول لا يصدق عن البعوض؟؟ اقرأ ثم قل سبحان الله العظيم!! • • • • • (إِنَّ
0,أعتقال الناشط اليساري هيثم محمدين يكشف بوضوح أن العسكر يستهدف المد الثوري أي كان لونه أو شكله أو إنتماءه وأن …
1,تفاؤلى بنجاح ثورتنا نابع من ايماني بأن ( الله لا يضيع أجر من أحسن عملا) ولا يوجد أحسن وأعظم عملا من أن يضحي الشعب
0,حد فاكر #سانت_كاترين و الناس اللى ماتت و كل واحد كان عامل فيها محلل سياسى شعب زياط من يومه و الحكام
0,نت #فودافون بيعلم الصبر
1,رحم الله سامر سليمان، كان مصريا مخلصا لقيم المواطنة والديمقراطية وأستاذا متميزا للاقتصاد السياسي، رحمه الله
0,اى دين او ملة اى رجولة او شهامة اى مهنة او مهمة تسمح لرجال بالمدافع يهاجمون نساء فى منازلهن للقبض عليهن ثم اتهامهن بحمل سلاح مصر اتهانت
0,قصة إن ده رئيس منتخب ولازم يكمل باطلة والدليل الأرجنتين ونيكسون اللي استقال لما كذبماهياش عافية لو فشل وعاند وصمم يخلف وعوده هيعطل البلد
0,خطاب عاجل إلى وزير التعليم: مدرسة الشهيد أحمد كمال في طنطا مأساة التعامل مع أسر شهداء الثورة:
0,اللي حصل في الداخليه ايام 25 #يناير :) هيطلع و اوسخ من الاول هتعود هتعترض او تقف قدام الظابط هيتمسح بكرامتك
0,السذج صدقوا هجوم الاعلام على باسم يوسف اذكرهم بهجوم عماد اديب ولميس وخيرى وتهديدهم بمقاضاته بعد اول حلقة المرة
0,إلى المتخاذلون و المتحولون :يقول مارتن لوثر عندما ينتهي كل شيء لن تذكر شيئا من كلمات أعدائك لكن صمت أصدقائك سيترك أثرا لن يزول
0,"بعض خريجي #الأزهر ""يخرفون"" في خطبة الجمعة #أخبار #مصر"
1,طلاب الجامعات قالوها اليوم عاليا لا دراسة ولا تدريس الا بعودة الرئيس صدامات واعتقالات وغدا ايقاف الدراسة او فوضي بالجامعات
1,الحمد لله حققنا مستهدف حملة ال21 يوم لمحو الأمية شكرا لشباب صناع الحياة و لكل شركاء الحملة يا رب أعنا على
0,بس ممكن #العرص يموت وساعتها #حمدين_صباحي ينجح بالتزكية ساعتها حيكون له تلات معارضين #الاخوان و #الفلول و #مؤيدين_السيسى_بيعملوا_فولو_لبعض
0,ما أحقر القاتل حين يبرر جريمتة ،! #مجزرة_رابعة #مجزرة_سجن_ابوزعبل #رابعة
0,الأسواني:لماذا تصر الولايات المتحدة على استمرارها في دعم مرسي للنهاية رغم قتله للمصريين وقمعه للتظاهرات …
1,جيد أن تتنوع الآراء حول السياسة وقضاياها وضروري أن يتم التعبير عن هذا التنوع في الإعلام التقليدي وشب
0,مرسي محبوس وخاين ومش هيرجع والتصالح مرفوض #السادة_المحترمون …
1,السنين الحلوه بتعدى قوام و آنتآ آسمك فى آلتآريخ بالنور مكتوب #أبو_تريكة
1,عاجل ؛ هؤلاء هم أشراف #مصر ، وكلام خطير في صميم #الاخوان !! أنصحكم بسماعه ?
1,_97: ههههه عادي مالها ال14 سنه :) أجدع ناس و فخور جداً بيكم
1,والد #جيكا هو اللى كان داخل مع #حمدرين يوم تسليم التوكيلات #واحد_مننا
1,_4 _2012 _ انتم اسياد النصاري باخلاقكم كنتم خير أمة اخرجت للناس
0,من قال أن دستور الجماعة لا يقسم مصر يجب أن يكشف على نظره فهذا شيء واضح وضوح الشمس
1,احسن ميلف فى مصر #فيفي_عبده_الام_المثالية
0,بحسب الجزيرة ميدان التحرير يتسع ل 500 ألف مصري أو 2 مليون إسلامي
1,نفسي ارجع لأيام كانت الحاجه الوحيده اللي مش تخليني اعرف انام لما يبقي عندي رحله في المدرسه تاني يوم #ذكريات_مدرسية
1,#اللهم زد أحبتي #عفواً وعافية وتوفيقاًً وسداداً وصلاحاً #وأحفظهم من كل سوء #صباح الخير
1,تنمية محور قناة السويس يعد مشروعا قوميا #السادة_المحترمون
0,نفاق الجموع من آفات مجتمعاتنا فالكثير يعبرون عن مواقفهم في جلساتهم الخاصة ومكالمات الهاتف بينما ينافقون الجماهير في العلن خوفا على شعبيتهم!
0,الأنذال كان المخطط ليومنا المنقضى هذا ، من خصوم الوطن والإنسانية ، هو تحقيق أعلى نسبة عنف وحرق واقتحام وقتل ،
0,أيها الاخوان من عذب الشهيد الجندي حتى الموت من منح طنطاوي وعنان قلادة النيل من قتل 134 مصريا واعتقل وعذب الآلاف اعترفوا بجرائمكم
0,فيلم الجزيرة #الصندوق_الأسود لأحداث #الإتحادية فضح الكثير انتظروا فيلم #المندس اللي هيفضح حاجات كمان وكمان #انتخبوا_العرص
1,#يوسف_الحسيني هدف الإخوان في 19نوفمبر الوصول لميدان التحرير والسيطرة عليه #السادة_المحترمون …
0,و جدير بالذكر ان الدب الروسى بيشجع جماعات مسلحه #بوتين طلع داعم للإرهاب #اوكرانيه #مصر
0,أثار تخريب كنيسة مارجرجس وحرق بيوت الأقباط بقرية دلجا بعد اعتداء الإخوان #السادة_المحترمون …
1,بنحط جزء منها على تويتر لكن نص البيان بيكون على الفيسبوك او على الموقع /2011
0,#يوسف_الحسيني إعلامنا نكدي والمسئول الأول عن حالة الكأبة الموجودةعلى وشوش المصريين #السادة_المحترمون …
1,افتخر بلغتي 😍😍 #اليوم_العالمي_للغة_العربية
0,يا مقرفين ده فيه محجبات بيتم التحرش بيهم دي لو لابسة درع حرب من العصور الوسطى حيتحرشوا بالخوذة العيب فيكم يا معفنين
0,يرفض نسب هجوم سيناء ضد خلية إرهابية إلى إسرائيل
1,لسان العرب بين الألسنة كزمن الربيع بين الأزمنة #اليوم_العالمي_للغة_العربية
1,كنت اكره القراءه و حولني الى مهوسه بها حولت البيت الي #معرض_الكتاب ممتنه لك جدا استاذي
0,عدم وجود مصدر محايد للمعلومة بقى شيء مقرف جداً بصراحة
0,5ج وأنعت الرئيس بعد الحشد المذهبي والطائفي برئيس التكفيريين المنتخب، يمتنع تشويه موقفي وتحويله بعبث إلى أي شيء غير رفض المذهبية والتكفير
1,نشكرك تكلمتي بلسانا جميعا :)
1,#فى_عالم_موازى كان زمان زعتر هو اللى بيشيلنى و يدلعنى و يأكلنى و ينيمنى جمبه بليل =)) ! #زعتر_القط
0,48 نظرة برجماتية يمكن الليما عندوش قلب يفهم من بطنه
0,#اخطر_انواع_النساء الخارجيات الحروريات اللاتي تجردن من الخُلق والإنسانية والأنوثة
0,د عبدالمنعم سعيد: إسرائيل تطالب العالم بالاعتراف بفاشيتها وعنصريتها قانون قسم الولاء ليهودية إسرائيل فاشية
1,يجب على كل ابناء #الزمالك مساندة ميدو ودعمه بشكل كبير ميدو استطاع تغير اشياء كثيرة داخل النادى موجوده منذ زمن بعيد قوي
0,الأقباط المعينين في مجلس الشوري خانوا انفسهم ووطنهم وكنيستهم لقد رفضت عرض أن يكون اسمي ضمن المعينين وكنت اتمني أن ي
0,إحنا شعب و إنتوا شعب_علي الحجار في رأيي هذا هو أحقر و أحط عمل فني في تاريخ مصر و حسب…
0,سي بي سي:جنايات #شبرا_الخيمة تقضي بمعاقبة سارقي سيارة القيادي الإخواني #محمد_البلتاجي بالسجن 10سنوات مع الشغل شايفه التعريص وساخه
0,العسكر خاين كالعاده ؛ دخلوا الجامع بالبياده #مجزرة_العباسيه #عسكر_كاذبون #لن_ننسي #لن_نسامح
0,أيها الغيورون على القانون هل سمعتم عن تهريب المتهمين الأمريكان و14 الف مدني في السجن الحربي وإعلان دستوري باطل يمنح الحكم للعسكراين كنتم ؟
0,نقطة أخيرة قانون التظاهر الذي يحتاج إلي إعادة النظر في عقوباته كما يقول #الببلاوي أصدره هو في عهده وبنفسه أرائيتم كيف وصل العبث بعقولنا؟!
0,اوعى تقول عسكرى غلبان هوا و سيده فضوا ميدان #الداخلية_بلطجية
0,لا للمحاكمات العسكرية
1,صح :)
1,مواليد برج #الأسد تعجبك صداقتهم كثيراً
1,_ ولغايه ماتبنوا الكنايس جوامعنا وبيوتنا وقلوبنا وعيوننا مفتوحه ليكوا تنوروها وتنورونا
1,الحمدلله علي التأهل لدور المجموعات بالكونفدراليه و من فوز لفوز ان شاء الله يا #أهلي #عمرو_جمال - يشعر بـ حالة ممتازة
0,رفض الطعون ضد شفيق يدل على انهم سيدفعون به للرئاسة بالتزوير لا يجب ان تستدرج الثورة لمعركة معروفة نتيجتها سلفا لابد من عزل شفيق ومحاكمته
1,د عبد المنعم أبو الفتوح : يشرفنى ويسعدني في أول عيد بعد الثورة أن ابعث بتحياتى وتهنئتى لأسر الشهداء فهؤلاء
0,الانتخابات ألأخيره كانت بين اختياريين كلاهما مر !
1,#دعوه_للتفاؤل الحياة بتفاؤل و امل
1,يالله فورا أول ما أستعيد السيطرة على الدي إم نتفق بالكتير على يوم الأربعإنت واحشني جدا
0,يا أيها المغيبون
0,ومجتمع نريد استقراره وبناءه ديمقراطيا يعاني ومجلس عسكري تآكلت شرعيته ويصر على أخطائه التي باتت تهدد تماسك الدولة وتعيدنا للوراء
0,لما إنت عارف مجموعة الشيوعيين بالإسم ابقى قدم فيهم بلاغ ولاتنشر الكلام على عواهنهكلامك واضح يارجل الحوار
1,مبروك على مصر وأهل مصر اﻷبطال اﻷشاوس المحترمين المتعلمين المثقفين كل شعب مصر شعب راقي كلمتكم الموحده و #سأنتخب_السيسي
0,محاكمة المتورطين وذلك بشرط ان تكون الحكومه واجهزتها لديها المصداقيه وليست صاحبة سوابق فى التزوير والتدليس والصاق…
1,إذا أهمّك أمر غيرك، فـاعلـم بأنّـك ذو طبعٍ أصيـل
0,ادعو المصريين الى مشاهدة توثيق مذبحة الاتحادية التى جمعها الاستاذ عمر طاهر سحل وضرب رصاص وتعذيب البنات لن تفلتوا من الحساب أيها الاخوان
1,‏مبارك عليكم الشهر! ‏#رمضان_كريم‏
1,#أحبك_ربي الحمد لله
